Step L2_Error H1_Error
6670 0.004671248542308688 0.0528775192797184
6680 0.004671248542308688 0.0528775192797184
6690 0.004671248542308688 0.0528775192797184
6700 0.004671248542308688 0.0528775192797184
6710 0.004671248542308688 0.0528775192797184
6720 0.004671248542308688 0.0528775192797184
6730 0.004671248542308688 0.0528775192797184
6740 0.004671248542308688 0.0528775192797184
6750 0.004671248542308688 0.0528775192797184
6760 0.004671248542308688 0.0528775192797184
6770 0.004671248542308688 0.0528775192797184
6780 0.004671248542308688 0.0528775192797184
6790 0.004671248542308688 0.0528775192797184
6800 0.004671248542308688 0.0528775192797184
6810 0.004671248542308688 0.0528775192797184
6820 0.004671248542308688 0.0528775192797184
6830 0.004671248542308688 0.0528775192797184
6840 0.004671248542308688 0.0528775192797184
6850 0.004671248542308688 0.0528775192797184
6860 0.004671248542308688 0.0528775192797184
6870 0.004671248542308688 0.0528775192797184
6880 0.004671248542308688 0.0528775192797184
6890 0.004671248542308688 0.0528775192797184
6900 0.004671248542308688 0.0528775192797184
6910 0.004671248542308688 0.0528775192797184
6920 0.004671248542308688 0.0528775192797184
6930 0.004671248542308688 0.0528775192797184
6940 0.004671248542308688 0.0528775192797184
6950 0.004671248542308688 0.0528775192797184
6960 0.004671248542308688 0.0528775192797184
6970 0.004671248542308688 0.0528775192797184
6980 0.004671248542308688 0.0528775192797184
6990 0.004671248542308688 0.0528775192797184
7000 0.004671248542308688 0.0528775192797184
7010 0.004671248542308688 0.0528775192797184
7020 0.004671248542308688 0.0528775192797184
7030 0.004671248542308688 0.0528775192797184
7040 0.004671248542308688 0.0528775192797184
7050 0.004671248542308688 0.0528775192797184
7060 0.004671248542308688 0.0528775192797184
7070 0.004671248542308688 0.0528775192797184
7080 0.004671248542308688 0.0528775192797184
7090 0.004671248542308688 0.0528775192797184
7100 0.004671248542308688 0.0528775192797184
7110 0.004671248542308688 0.0528775192797184
7120 0.004671248542308688 0.0528775192797184
7130 0.004671248542308688 0.0528775192797184
7140 0.004671248542308688 0.0528775192797184
7150 0.004671248542308688 0.0528775192797184
7160 0.004671248542308688 0.0528775192797184
7170 0.004671248542308688 0.0528775192797184
7180 0.004671248542308688 0.0528775192797184
7190 0.004671248542308688 0.0528775192797184
7200 0.004671248542308688 0.0528775192797184
7210 0.004671248542308688 0.0528775192797184
7220 0.004671248542308688 0.0528775192797184
7230 0.004671248542308688 0.0528775192797184
7240 0.004671248542308688 0.0528775192797184
7250 0.004671248542308688 0.0528775192797184
7260 0.004671248542308688 0.0528775192797184
7270 0.004671248542308688 0.0528775192797184
7280 0.004671248542308688 0.0528775192797184
7290 0.004671248542308688 0.0528775192797184
7300 0.004671248542308688 0.0528775192797184
7310 0.004671248542308688 0.0528775192797184
7320 0.004671248542308688 0.0528775192797184
7330 0.004671248542308688 0.0528775192797184
7340 0.004671248542308688 0.0528775192797184
7350 0.004671248542308688 0.0528775192797184
7360 0.004671248542308688 0.0528775192797184
7370 0.004671248542308688 0.0528775192797184
7380 0.004671248542308688 0.0528775192797184
7390 0.004671248542308688 0.0528775192797184
7400 0.004671248542308688 0.0528775192797184
7410 0.004671248542308688 0.0528775192797184
7420 0.004671248542308688 0.0528775192797184
7430 0.004671248542308688 0.0528775192797184
7440 0.004671248542308688 0.0528775192797184
7450 0.004671248542308688 0.0528775192797184
7460 0.004671248542308688 0.0528775192797184
7470 0.004671248542308688 0.0528775192797184
7480 0.004671248542308688 0.0528775192797184
7490 0.004671248542308688 0.0528775192797184
7500 0.004671248542308688 0.0528775192797184
7510 0.004671248542308688 0.0528775192797184
7520 0.004671248542308688 0.0528775192797184
7530 0.004671248542308688 0.0528775192797184
7540 0.004671248542308688 0.0528775192797184
7550 0.004671248542308688 0.0528775192797184
7560 0.004671248542308688 0.0528775192797184
7570 0.004671248542308688 0.0528775192797184
7580 0.004671248542308688 0.0528775192797184
7590 0.004671248542308688 0.0528775192797184
7600 0.004671248542308688 0.0528775192797184
7610 0.004671248542308688 0.0528775192797184
7620 0.004671248542308688 0.0528775192797184
7630 0.004671248542308688 0.0528775192797184
7640 0.004671248542308688 0.0528775192797184
7650 0.004671248542308688 0.0528775192797184
7660 0.004671248542308688 0.0528775192797184
7670 0.004671248542308688 0.0528775192797184
7680 0.004671248542308688 0.0528775192797184
7690 0.004671248542308688 0.0528775192797184
7700 0.004671248542308688 0.0528775192797184
7710 0.004671248542308688 0.0528775192797184
7720 0.004671248542308688 0.0528775192797184
7730 0.004671248542308688 0.0528775192797184
7740 0.004671248542308688 0.0528775192797184
7750 0.004671248542308688 0.0528775192797184
7760 0.004671248542308688 0.0528775192797184
7770 0.004671248542308688 0.0528775192797184
7780 0.004671248542308688 0.0528775192797184
7790 0.004671248542308688 0.0528775192797184
7800 0.004671248542308688 0.0528775192797184
7810 0.004671248542308688 0.0528775192797184
7820 0.004671248542308688 0.0528775192797184
7830 0.004671248542308688 0.0528775192797184
7840 0.004671248542308688 0.0528775192797184
7850 0.004671248542308688 0.0528775192797184
7860 0.004671248542308688 0.0528775192797184
7870 0.004671248542308688 0.0528775192797184
7880 0.004671248542308688 0.0528775192797184
7890 0.004671248542308688 0.0528775192797184
7900 0.004671248542308688 0.0528775192797184
7910 0.004671248542308688 0.0528775192797184
7920 0.004671248542308688 0.0528775192797184
7930 0.004671248542308688 0.0528775192797184
7940 0.004671248542308688 0.0528775192797184
7950 0.004671248542308688 0.0528775192797184
7960 0.004671248542308688 0.0528775192797184
7970 0.004671248542308688 0.0528775192797184
7980 0.004671248542308688 0.0528775192797184
7990 0.004671248542308688 0.0528775192797184
8000 0.004671248542308688 0.0528775192797184
8010 0.004671248542308688 0.0528775192797184
8020 0.004671248542308688 0.0528775192797184
8030 0.004671248542308688 0.0528775192797184
8040 0.004671248542308688 0.0528775192797184
8050 0.004671248542308688 0.0528775192797184
8060 0.004671248542308688 0.0528775192797184
8070 0.004671248542308688 0.0528775192797184
8080 0.004671248542308688 0.0528775192797184
8090 0.004671248542308688 0.0528775192797184
8100 0.004671248542308688 0.0528775192797184
8110 0.004671248542308688 0.0528775192797184
8120 0.004671248542308688 0.0528775192797184
8130 0.004671248542308688 0.0528775192797184
8140 0.004671248542308688 0.0528775192797184
8150 0.004671248542308688 0.0528775192797184
8160 0.004671248542308688 0.0528775192797184
8170 0.004671248542308688 0.0528775192797184
8180 0.004671248542308688 0.0528775192797184
8190 0.004671248542308688 0.0528775192797184
8200 0.004671248542308688 0.0528775192797184
8210 0.004671248542308688 0.0528775192797184
8220 0.004671248542308688 0.0528775192797184
8230 0.004671248542308688 0.0528775192797184
8240 0.004671248542308688 0.0528775192797184
8250 0.004671248542308688 0.0528775192797184
8260 0.004671248542308688 0.0528775192797184
8270 0.004671248542308688 0.0528775192797184
8280 0.004671248542308688 0.0528775192797184
8290 0.004671248542308688 0.0528775192797184
8300 0.004671248542308688 0.0528775192797184
8310 0.004671248542308688 0.0528775192797184
8320 0.004671248542308688 0.0528775192797184
8330 0.004671248542308688 0.0528775192797184
8340 0.004671248542308688 0.0528775192797184
8350 0.004671248542308688 0.0528775192797184
8360 0.004671248542308688 0.0528775192797184
8370 0.004671248542308688 0.0528775192797184
8380 0.004671248542308688 0.0528775192797184
8390 0.004671248542308688 0.0528775192797184
8400 0.004671248542308688 0.0528775192797184
8410 0.004671248542308688 0.0528775192797184
8420 0.004671248542308688 0.0528775192797184
8430 0.004671248542308688 0.0528775192797184
8440 0.004671248542308688 0.0528775192797184
8450 0.004671248542308688 0.0528775192797184
8460 0.004671248542308688 0.0528775192797184
8470 0.004671248542308688 0.0528775192797184
8480 0.004671248542308688 0.0528775192797184
8490 0.004671248542308688 0.0528775192797184
8500 0.004671248542308688 0.0528775192797184
8510 0.004671248542308688 0.0528775192797184
8520 0.004671248542308688 0.0528775192797184
8530 0.004671248542308688 0.0528775192797184
8540 0.004671248542308688 0.0528775192797184
8550 0.004671248542308688 0.0528775192797184
8560 0.004671248542308688 0.0528775192797184
8570 0.004671248542308688 0.0528775192797184
8580 0.004671248542308688 0.0528775192797184
8590 0.004671248542308688 0.0528775192797184
8600 0.004671248542308688 0.0528775192797184
8610 0.004671248542308688 0.0528775192797184
8620 0.004671248542308688 0.0528775192797184
8630 0.004671248542308688 0.0528775192797184
8640 0.004671248542308688 0.0528775192797184
8650 0.004671248542308688 0.0528775192797184
8660 0.004671248542308688 0.0528775192797184
8670 0.004671248542308688 0.0528775192797184
8680 0.004671248542308688 0.0528775192797184
8690 0.004671248542308688 0.0528775192797184
8700 0.004671248542308688 0.0528775192797184
8710 0.004671248542308688 0.0528775192797184
8720 0.004671248542308688 0.0528775192797184
8730 0.004671248542308688 0.0528775192797184
8740 0.004671248542308688 0.0528775192797184
8750 0.004671248542308688 0.0528775192797184
8760 0.004671248542308688 0.0528775192797184
8770 0.004671248542308688 0.0528775192797184
8780 0.004671248542308688 0.0528775192797184
8790 0.004671248542308688 0.0528775192797184
8800 0.004671248542308688 0.0528775192797184
8810 0.004671248542308688 0.0528775192797184
8820 0.004671248542308688 0.0528775192797184
8830 0.004671248542308688 0.0528775192797184
8840 0.004671248542308688 0.0528775192797184
8850 0.004671248542308688 0.0528775192797184
8860 0.004671248542308688 0.0528775192797184
8870 0.004671248542308688 0.0528775192797184
8880 0.004671248542308688 0.0528775192797184
8890 0.004671248542308688 0.0528775192797184
8900 0.004671248542308688 0.0528775192797184
8910 0.004671248542308688 0.0528775192797184
8920 0.004671248542308688 0.0528775192797184
8930 0.004671248542308688 0.0528775192797184
8940 0.004671248542308688 0.0528775192797184
8950 0.004671248542308688 0.0528775192797184
8960 0.004671248542308688 0.0528775192797184
8970 0.004671248542308688 0.0528775192797184
8980 0.004671248542308688 0.0528775192797184
8990 0.004671248542308688 0.0528775192797184
9000 0.004671248542308688 0.0528775192797184
9010 0.004671248542308688 0.0528775192797184
9020 0.004671248542308688 0.0528775192797184
9030 0.004671248542308688 0.0528775192797184
9040 0.004671248542308688 0.0528775192797184
9050 0.004671248542308688 0.0528775192797184
9060 0.004671248542308688 0.0528775192797184
9070 0.004671248542308688 0.0528775192797184
9080 0.004671248542308688 0.0528775192797184
9090 0.004671248542308688 0.0528775192797184
9100 0.004671248542308688 0.0528775192797184
9110 0.004671248542308688 0.0528775192797184
9120 0.004671248542308688 0.0528775192797184
9130 0.004671248542308688 0.0528775192797184
9140 0.004671248542308688 0.0528775192797184
9150 0.004671248542308688 0.0528775192797184
9160 0.004671248542308688 0.0528775192797184
9170 0.004671248542308688 0.0528775192797184
9180 0.004671248542308688 0.0528775192797184
9190 0.004671248542308688 0.0528775192797184
9200 0.004671248542308688 0.0528775192797184
9210 0.004671248542308688 0.0528775192797184
9220 0.004671248542308688 0.0528775192797184
9230 0.004671248542308688 0.0528775192797184
9240 0.004671248542308688 0.0528775192797184
9250 0.004671248542308688 0.0528775192797184
9260 0.004671248542308688 0.0528775192797184
9270 0.004671248542308688 0.0528775192797184
9280 0.004671248542308688 0.0528775192797184
9290 0.004671248542308688 0.0528775192797184
9300 0.004671248542308688 0.0528775192797184
9310 0.004671248542308688 0.0528775192797184
9320 0.004671248542308688 0.0528775192797184
9330 0.004671248542308688 0.0528775192797184
9340 0.004671248542308688 0.0528775192797184
9350 0.004671248542308688 0.0528775192797184
9360 0.004671248542308688 0.0528775192797184
9370 0.004671248542308688 0.0528775192797184
9380 0.004671248542308688 0.0528775192797184
9390 0.004671248542308688 0.0528775192797184
9400 0.004671248542308688 0.0528775192797184
9410 0.004671248542308688 0.0528775192797184
9420 0.004671248542308688 0.0528775192797184
9430 0.004671248542308688 0.0528775192797184
9440 0.004671248542308688 0.0528775192797184
9450 0.004671248542308688 0.0528775192797184
9460 0.004671248542308688 0.0528775192797184
9470 0.004671248542308688 0.0528775192797184
9480 0.004671248542308688 0.0528775192797184
9490 0.004671248542308688 0.0528775192797184
9500 0.004671248542308688 0.0528775192797184
9510 0.004671248542308688 0.0528775192797184
9520 0.004671248542308688 0.0528775192797184
9530 0.004671248542308688 0.0528775192797184
9540 0.004671248542308688 0.0528775192797184
9550 0.004671248542308688 0.0528775192797184
9560 0.004671248542308688 0.0528775192797184
9570 0.004671248542308688 0.0528775192797184
9580 0.004671248542308688 0.0528775192797184
9590 0.004671248542308688 0.0528775192797184
9600 0.004671248542308688 0.0528775192797184
9610 0.004671248542308688 0.0528775192797184
9620 0.004671248542308688 0.0528775192797184
9630 0.004671248542308688 0.0528775192797184
9640 0.004671248542308688 0.0528775192797184
9650 0.004671248542308688 0.0528775192797184
9660 0.004671248542308688 0.0528775192797184
9670 0.004671248542308688 0.0528775192797184
9680 0.004671248542308688 0.0528775192797184
9690 0.004671248542308688 0.0528775192797184
9700 0.004671248542308688 0.0528775192797184
9710 0.004671248542308688 0.0528775192797184
9720 0.004671248542308688 0.0528775192797184
9730 0.004671248542308688 0.0528775192797184
9740 0.004671248542308688 0.0528775192797184
9750 0.004671248542308688 0.0528775192797184
9760 0.004671248542308688 0.0528775192797184
9770 0.004671248542308688 0.0528775192797184
9780 0.004671248542308688 0.0528775192797184
9790 0.004671248542308688 0.0528775192797184
9800 0.004671248542308688 0.0528775192797184
9810 0.004671248542308688 0.0528775192797184
9820 0.004671248542308688 0.0528775192797184
9830 0.004671248542308688 0.0528775192797184
9840 0.004671248542308688 0.0528775192797184
9850 0.004671248542308688 0.0528775192797184
9860 0.004671248542308688 0.0528775192797184
9870 0.004671248542308688 0.0528775192797184
9880 0.004671248542308688 0.0528775192797184
9890 0.004671248542308688 0.0528775192797184
9900 0.004671248542308688 0.0528775192797184
9910 0.004671248542308688 0.0528775192797184
9920 0.004671248542308688 0.0528775192797184
9930 0.004671248542308688 0.0528775192797184
9940 0.004671248542308688 0.0528775192797184
9950 0.004671248542308688 0.0528775192797184
9960 0.004671248542308688 0.0528775192797184
9970 0.004671248542308688 0.0528775192797184
9980 0.004671248542308688 0.0528775192797184
9990 0.004671248542308688 0.0528775192797184
